illian,migrt
61196863,20190731
61201392,20190602
61201607,20190622
61203589,20190716
61204565,20190701
61211173,20190611
61214128,20190603
61214151,20190607
61217186,20190701
61217725,20190702
61218437,20190607
61223279,20190701
61235048,20190712
61238089,20190618
61249070,20190707
61250305,20190705
61252002,20190604
61253794,20190609
61256655,20190622
61257098,20190805
61262344,20190810
61265264,20190714
61273668,20190702
61274900,20190702
61289165,20190705
61295092,20190623
61295216,20190523
61306112,20190731
61306708,20190701
61310262,20190702
61311469,20190702
61312263,20190722
61315888,20190727
61320178,20190702
61325820,20190602
61330022,20190620
61330093,20190717
61334066,20190712
61340590,20190809
61350065,20190601
61351447,20190703
61357156,20190618
61361709,20190809
61367321,20190804
61367587,20190717
61369172,20190813
61372027,20190517
61378651,20190726
61380181,20190807
61380197,20190603
61383740,20190619
61387067,20190811
61395764,20190706
61399277,20190802
61407952,20190802
61409705,20190605
61410934,20190608
61417827,20190515
61418737,20190801
61421886,20190603
61422491,20190701
61426252,20190701
61436535,20190802
61442505,20190720
61445322,20190601
61449071,20190709
61451775,20190701
61459020,20190801
61463075,20190601
61463368,20190725
61463417,20190513
61469529,20190808
61473115,20190709
61474678,20190601
61474678,20190601
61475710,20190706
61477649,20190607
61481249,20190801
61483732,20190709
61486954,20190710
61492121,20190801
61493081,20190804
61498610,20190703
61499394,20190713
61512607,20190609
61513958,20190730
61516187,20190711
61517286,20190728
61518839,20190604
61519634,20190609
61522366,20190601
61525514,20190810
61533717,20190612
61533882,20190716
61534318,20190706
61535220,20190728
61539364,20190731
61539431,20190524
61545948,20190801
61547334,20190602
61557130,20190601
61558903,20190531
61566298,20190704
61574226,20190620
61575255,20190722
61577213,20190810
61578552,20190810
61579069,20190602
61581461,20190624
61582324,20190713
61589885,20190503
61590344,20190601
61599970,20190507
61600734,20190805
61606072,20190619
61610479,20190804
61616486,20190707
61616992,20190723
61620377,20190702
61620543,20190601
61621699,20190601
61623401,20190712
61626542,20190602
61632985,20190609
61637853,20190601
61640287,20190607
61640426,20190623
61642171,20190606
61642892,20190611
61643388,20190511
61644537,20190622
61647791,20190810
61652810,20190812
61660575,20190528
61667648,20190801
61670569,20190622
61671215,20190810
61671263,20190706
61677874,20190804
61679668,20190706
61685248,20190601
61690091,20190529
61694826,20190601
61708294,20190726
61711960,20190803
61715852,20190801
61717149,20190722
61723608,20190527
61726339,20190602
61739900,20190701
61743511,20190701
61750388,20190625
61759164,20190713
61765646,20190701
61769086,20190602
61769523,20190710
61769880,20190701
61775015,20190713
61779009,20190708
61781455,20190517
61781983,20190721
61783320,20190709
61790679,20190602
61799666,20190703
61805391,20190717
61807693,20190703
61813295,20190704
61816217,20190803
61816292,20190709
61818498,20190608
61820817,20190705
61822785,20190804
61823084,20190718
61823824,20190717
61828668,20190601
61830406,20190801
61833210,20190803
61837690,20190609
61849518,20190623
61856237,20190531
61860955,20190814
61861614,20190529
61869697,20190711
61883905,20190609
61884326,20190713
61885982,20190601
61887106,20190707
61888754,20190608
61902261,20190727
61907531,20190801
61908022,20190623
61912330,20190606
61916432,20190814
61920495,20190701
61920811,20190701
61932238,20190801
61932982,20190701
61935141,20190501
61940628,20190705
61943921,20190819
61945303,20190608
61945317,20190802
61947836,20190603
61948719,20190801
61948727,20190701
61950816,20190721
61954258,20190615
61958571,20190813
61959460,20190501
61961509,20190701
61962498,20190802
61964579,20190605
61964759,20190711
61978116,20190806
61980263,20190714
61980562,20190518
61981359,20190601
61982086,20190707
61988349,20190602
61989701,20190520
61991334,20190701
61993910,20190601
61995140,20190802
62001921,20190713
62004794,20190810
62006069,20190707
62008239,20190713
62008553,20190525
62010291,20190803
62013562,20190502
62019867,20190701
62024612,20190801
62035878,20190802
62037034,20190710
62043502,20190801
62051034,20190629
62053117,20190609
62062175,20190610
62066785,20190601
62069607,20190703
62072760,20190702
62077456,20190801
62078044,20190605
62078805,20190801
62081617,20190702
62082031,20190601
62089207,20190701
62091055,20190706
62092151,20190528
62093341,20190803
62095187,20190601
62105835,20190717
62107096,20190524
62107128,20190701
62116191,20190801
62118941,20190614
62122347,20190703
62126852,20190710
62127647,20190701
62129131,20190530
62133275,20190712
62133674,20190703
62150053,20190805
62153223,20190803
62157535,20190701
62160202,20190518
62161864,20190602
62163074,20190706
62165940,20190610
62169749,20190806
62171471,20190516
62172815,20190702
62178838,20190702
62181787,20190707
62183344,20190605
62185161,20190601
62189065,20190606
62189951,20190804
62196362,20190702
62204145,20190601
62207271,20190801
62211538,20190603
62212762,20190805
62213744,20190603
62216032,20190523
62217096,20190609
62219037,20190630
62222875,20190704
62223525,20190701
62224649,20190702
62225791,20190601
62226043,20190601
62232040,20190606
62235083,20190601
62235466,20190803
62242597,20190727
62245668,20190601
62251237,20190511
62260766,20190528
62265339,20190801
62268935,20190601
62274406,20190508
62284121,20190701
62294173,20190605
62296590,20190701
62301694,20190526
62307143,20190717
62307508,20190701
62309067,20190619
62311476,20190702
62311762,20190716
62316838,20190802
62321994,20190721
62327208,20190712
62327331,20190601
62331170,20190809
62331359,20190623
62337834,20190716
62343149,20190601
62346055,20190712
62351489,20190601
62353576,20190705
62361816,20190604
62362513,20190703
62362537,20190701
62363408,20190601
62364678,20190713
62365146,20190712
62380059,20190601
62381383,20190529
62387559,20190624
62389422,20190701
62389472,20190719
62397794,20190504
62409399,20190601
62417204,20190601
62424629,20190526
62430177,20190613
62431708,20190707
62431970,20190701
62438722,20190701
62441332,20190606
62441794,20190712
62448466,20190809
62449929,20190805
62452977,20190811
62460434,20190703
62462249,20190709
62463206,20190601
62466397,20190801
62467002,20190801
62468518,20190623
62470560,20190607
62470608,20190817
62477416,20190801
62480683,20190801
62495741,20190729
62496795,20190728
62497283,20190528
62499325,20190721
62506799,20190701
62510649,20190701
62510884,20190614
62514637,20190708
62516796,20190810
62522507,20190701
62522656,20190811
62523968,20190702
62526701,20190818
62527486,20190801
62531324,20190601
62532219,20190802
62540058,20190801
62549419,20190802
62549659,20190802
62552222,20190611
62559628,20190709
62568548,20190802
62570236,20190818
62574955,20190702
62577858,20190723
62577962,20190603
62578076,20190619
62578213,20190601
62579464,20190801
62581389,20190701
62581835,20190801
62584894,20190702
62587692,20190604
62588262,20190701
62588441,20190804
62595773,20190801
62598645,20190601
62600525,20190706
62605561,20190703
62605586,20190525
62612650,20190706
62614669,20190602
62620297,20190702
62625995,20190630
62633235,20190629
62639933,20190607
62639998,20190510
62642292,20190708
62646415,20190801
62655891,20190724
62659397,20190517
62662303,20190708
62666125,20190713
62666487,20190714
62666830,20190706
62668885,20190630
62669326,20190717
62678029,20190708
62680669,20190801
62682006,20190801
62685104,20190503
62689031,20190613
62696741,20190718
62699150,20190609
62719472,20190705
62726326,20190609
62727495,20190829
62730399,20190714
62733510,20190713
62740685,20190602
62748483,20190608
62749882,20190702
62750786,20190711
62756079,20190701
62756900,20190604
62757814,20190602
62768266,20190723
62772504,20190704
62773925,20190701
62774958,20190710
62776736,20190714
62778829,20190714
62780533,20190520
62783695,20190701
62787971,20190709
62790658,20190714
62803179,20190716
62803667,20190709
62804626,20190802
62805427,20190702
62806844,20190601
62807132,20190727
62818751,20190630
62824036,20190707
62825160,20190714
62826310,20190605
62826646,20190629
62827278,20190701
62827320,20190801
62828351,20190702
62834977,20190801
62837250,20190815
62837822,20190701
62842571,20190526
62843767,20190801
62845021,20190620
62847408,20190601
62849972,20190701
62856665,20190625
62862426,20190504
62863601,20190611
62865150,20190615
62874000,20190702
62875689,20190801
62876240,20190801
62881916,20190801
62887152,20190706
62887670,20190714
62889210,20190716
62893716,20190713
62897929,20190624
62903587,20190808
62911115,20190801
62911917,20190730
62916403,20190701
62917713,20190718
62919173,20190702
62925556,20190810
62928620,20190601
62931317,20190801
62935592,20190630
62940442,20190808
62945573,20190629
62946692,20190714
62957003,20190709
62957585,20190701
62958688,20190601
62963759,20190701
62964209,20190701
62964400,20190801
62966248,20190701
62970524,20190724
62971454,20190726
62974308,20190518
62985545,20190815
62989803,20190518
62998487,20190605
63001908,20190803
63003049,20190720
63011224,20190603
63016976,20190629
63017731,20190609
63018063,20190707
63019868,20190721
63025284,20190601
63032495,20190523
63035148,20190711
63039786,20190706
63042502,20190701
63044551,20190601
63045479,20190705
63054375,20190701
63059147,20190604
63067025,20190702
63072263,20190728
63074830,20190729
63080990,20190802
63082492,20190801
63083490,20190508
63083577,20190801
63084801,20190702
63086649,20190602
63093977,20190616
63094860,20190606
63097011,20190615
63099124,20190617
63105262,20190501
63110373,20190809
63115108,20190810
63120539,20190701
63122283,20190805
63122638,20190725
63129372,20190618
63134088,20190804
63139276,20190701
63140407,20190820
63143864,20190703
63157962,20190627
63161958,20190610
63173225,20190807
63184179,20190603
63186316,20190713
63190579,20190706
63197223,20190728
63197443,20190801
63198944,20190802
63200122,20190728
63201209,20190803
63205547,20190607
63213381,20190604
63218749,20190801
63224610,20190713
63226608,20190706
63248143,20190805
63248973,20190729
63249196,20190804
63250816,20190524
63251031,20190710
63254604,20190830
63254633,20190715
63256047,20190721
63258176,20190801
63260083,20190608
63262967,20190801
63263134,20190610
63265249,20190601
63267812,20190702
63274452,20190615
63277342,20190610
63283356,20190806
63286674,20190602
63289029,20190701
63293974,20190630
63294750,20190701
63295165,20190804
63297830,20190502
63308239,20190712
63310418,20190608
63311983,20190814
63324871,20190730
63329058,20190806
63329869,20190705
63334110,20190608
63337324,20190710
63338251,20190601
63338328,20190701
63343988,20190716
63351803,20190701
63352762,20190719
63354708,20190811
63357943,20190801
63362036,20190727
63363021,20190614
63363955,20190609
63364786,20190813
63365761,20190630
63367435,20190627
63367698,20190603
63376018,20190601
63377579,20190801
63377891,20190601
63377941,20190810
63379241,20190614
63380548,20190801
63380646,20190801
63383058,20190531
63387418,20190705
63387855,20190715
63419430,20190621
63430709,20190708
63433960,20190817
63435990,20190503
63440056,20190801
63445952,20190601
63449372,20190710
63451544,20190801
63452159,20190607
63454047,20190804
63455950,20190709
63456048,20190718
63457944,20190601
63461200,20190627
63462213,20190601
63467822,20190805
63468419,20190728
63470723,20190703
63472422,20190603
63474160,20190616
63475771,20190701
63491830,20190601
63497754,20190515
63504957,20190519
63506718,20190706
63507187,20190801
63507272,20190521
63513675,20190703
63513843,20190701
63518092,20190702
63519781,20190601
63520942,20190709
63527650,20190702
63528525,20190601
63529801,20190616
63533699,20190707
63539325,20190701
63540249,20190806
63544344,20190601
63546956,20190801
63552320,20190702
63556069,20190707
63556850,20190804
63556969,20190731
63558925,20190713
63559260,20190714
63562272,20190720
63567762,20190707
63569353,20190623
63570002,20190710
63581493,20190805
63600034,20190607
63600207,20190712
63600353,20190801
63601267,20190703
63601966,20190701
63604709,20190701
63605864,20190601
63607959,20190702
63609492,20190710
63609976,20190602
63613573,20190710
63622450,20190615
63629166,20190603
63630090,20190701
63630347,20190601
63635053,20190801
63643194,20190605
63645971,20190802
63648141,20190529
63649391,20190603
63655771,20190601
63656817,20190716
63657655,20190608
63659956,20190512
63663884,20190601
63676826,20190612
63678078,20190525
63678801,20190702
63682265,20190702
63699645,20190801
63701517,20190601
63701904,20190701
63707741,20190715
63707956,20190613
63707983,20190601
63714498,20190714
63725630,20190605
63728696,20190616
63731720,20190707
63735222,20190701
63735617,20190824
63738854,20190521
63739936,20190729
63745919,20190628
63750441,20190818
63751310,20190601
63751817,20190601
63751908,20190701
63760209,20190701
63761286,20190601
63768702,20190507
63771318,20190701
63773041,20190620
63782811,20190708
63792456,20190801
63792553,20190701
63793730,20190727
63796133,20190624
63798135,20190712
63799440,20190706
63803223,20190801
63811108,20190701
63811731,20190803
63815329,20190701
63817313,20190616
63821037,20190601
63822778,20190720
63839779,20190806
63842846,20190706
63845873,20190629
63858890,20190601
63860497,20190802
63868786,20190701
63874856,20190801
63879555,20190701
63880843,20190503
63881935,20190817
63884331,20190801
63887260,20190602
63890226,20190609
63891010,20190603
63893341,20190801
63893726,20190720
63894311,20190614
63897740,20190701
63900654,20190705
63904380,20190803
63907956,20190714
63914490,20190703
63915368,20190802
63916420,20190525
63917701,20190615
63918255,20190705
63922518,20190601
63922979,20190601
63924251,20190601
63931942,20190703
63940362,20190611
63946227,20190727
63947534,20190502
63948602,20190707
63949979,20190801
63954883,20190708
63956924,20190525
63957353,20190611
63959262,20190801
63959402,20190521
63959929,20190713
63965357,20190730
63965765,20190804
63966677,20190601
63969025,20190701
63970427,20190701
63974112,20190601
63978074,20190706
63981827,20190702
63984690,20190813
63987490,20190526
63989896,20190805
63990226,20190601
63991734,20190619
63992390,20190701
63996680,20190717
64005666,20190608
64006882,20190626
64007534,20190804
64019146,20190603
64019328,20190726
64020826,20190701
64028699,20190611
64030614,20190701
64032772,20190622
64032805,20190701
64034794,20190701
64039021,20190601
64040286,20190714
64041221,20190609
64042048,20190701
64042161,20190703
64050968,20190724
64051715,20190524
64059770,20190708
64059962,20190811
64066064,20190610
64067833,20190813
64074749,20190616
64078587,20190729
64083782,20190707
64084843,20190522
64085427,20190801
64089651,20190801
64090631,20190716
64094884,20190703
64097447,20190603
64099329,20190801
64099939,20190601
64106275,20190613
64108562,20190712
64111960,20190815
64112618,20190701
64115758,20190708
64118816,20190801
64123875,20190707
64124005,20190701
64124123,20190803
64125356,20190810
64125419,20190802
64126869,20190601
64128225,20190610
64131684,20190706
64135671,20190521
64137270,20190623
64143576,20190826
64145874,20190706
64151822,20190708
64153791,20190601
64155203,20190603
64155647,20190801
64157486,20190629
64159182,20190823
64160464,20190605
64163817,20190721
64167137,20190709
64167643,20190605
64171932,20190705
64174028,20190806
64175590,20190531
64175663,20190601
64180778,20190615
64190441,20190730
64194883,20190722
64200817,20190702
64209459,20190604
64216944,20190505
64233366,20190601
64235984,20190604
64240278,20190701
64241404,20190712
64241920,20190606
64242108,20190527
64251743,20190602
64254371,20190604
64256129,20190801
64257329,20190601
64258539,20190601
64260597,20190622
64261696,20190709
64262434,20190701
64264404,20190817
64264659,20190723
64267567,20190830
64274854,20190701
64276769,20190802
64277501,20190824
64280681,20190603
64281204,20190601
64281630,20190506
64300328,20190806
64301873,20190615
64305369,20190629
64306955,20190616
64307963,20190615
64309453,20190719
64318108,20190727
64320463,20190701
64324954,20190611
64330042,20190703
64334661,20190601
64335942,20190701
64336164,20190603
64340301,20190701
64342453,20190801
64343002,20190702
64345452,20190519
64349707,20190703
64351986,20190519
64353250,20190607
64357456,20190804
64370721,20190802
64371402,20190612
64371508,20190604
64379884,20190804
64384279,20190617
64386218,20190731
64386218,20190731
64387724,20190604
64390068,20190728
64390452,20190815
64391387,20190801
64394259,20190622
64399899,20190702
64405403,20190801
64409008,20190801
64420492,20190706
64427071,20190701
64427756,20190809
64428762,20190701
64429091,20190811
64430146,20190601
64431111,20190702
64445892,20190701
64447726,20190714
64449101,20190702
64450741,20190623
64453694,20190731
64453797,20190715
64461214,20190706
64465692,20190803
64467320,20190802
64469497,20190708
64473489,20190809
64473542,20190702
64474008,20190713
64476279,20190601
64480836,20190702
64483829,20190715
64484087,20190702
64488914,20190704
64489883,20190612
64491465,20190526
64498677,20190504
64501837,20190704
64502441,20190608
64513706,20190703
64514641,20190728
64515584,20190701
64515908,20190801
64516603,20190801
64517652,20190606
64519810,20190601
64521905,20190806
64525918,20190703
64529802,20190707
64536395,20190618
64537721,20190604
64548585,20190801
64550913,20190804
64554117,20190801
64554267,20190729
64554340,20190706
64559584,20190710
64559669,20190726
64561147,20190622
64561387,20190614
64561426,20190612
64562381,20190603
64563443,20190608
64570626,20190609
64573472,20190516
64578337,20190810
64580751,20190814
64588750,20190701
64591451,20190710
64597507,20190601
64600198,20190824
64602013,20190630
64602951,20190621
64603132,20190618
64607948,20190801
64611656,20190731
64616282,20190706
64617199,20190715
64619834,20190811
64622755,20190705
64625918,20190609
64627485,20190703
64638067,20190703
64645615,20190619
64646113,20190801
64648161,20190701
64649386,20190602
64660632,20190712
64671299,20190801
64677962,20190801
64679429,20190622
64679641,20190601
64680683,20190712
64683029,20190601
64684642,20190701
64687180,20190802
64696686,20190703
64697736,20190607
64700307,20190614
64706297,20190523
64709203,20190617
64711543,20190802
64722979,20190601
64734632,20190801
64735076,20190803
64736287,20190703
64737022,20190727
64752645,20190505
64758106,20190801
64768816,20190802
64771161,20190519
64777783,20190718
64778500,20190605
64783505,20190705
64783930,20190603
64785872,20190701
64798681,20190720
64799309,20190605
64803823,20190730
64808531,20190701
64810106,20190526
64811630,20190721
64826287,20190602
64832871,20190618
64835922,20190702
64840335,20190804
64841603,20190713
64841990,20190623
64842576,20190603
64844397,20190714
64844603,20190706
64844723,20190613
64846806,20190701
64846992,20190701
64848033,20190707
64864109,20190601
64865501,20190801
64871808,20190801
64877588,20190807
64881413,20190710
64887080,20190610
64897009,20190625
64899122,20190712
64901187,20190529
64905810,20190802
64906134,20190705
64915292,20190701
64917887,20190611
64923156,20190705
64924220,20190601
64927377,20190801
64928793,20190702
64932316,20190615
64937136,20190601
64937823,20190526
64939174,20190612
64941056,20190706
64942764,20190719
64955379,20190801
64957325,20190701
64961676,20190606
64962285,20190701
64964057,20190601
64965083,20190613
64970395,20190629
64972659,20190806
64973314,20190715
64975523,20190808
64976581,20190806
64976860,20190701
64984709,20190728
64986273,20190601
64987235,20190716
64988739,20190710
64991683,20190720
64994569,20190703
65000128,20190603
65002370,20190606
65004183,20190723
65005701,20190817
65005830,20190814
65014488,20190727
65015423,20190801
65020549,20190519
65021725,20190701
65023576,20190521
65030001,20190726
65030904,20190802
65031191,20190724
65036325,20190721
65038820,20190804
65048065,20190714
65050456,20190802
65050724,20190608
65054831,20190526
65059880,20190706
65061690,20190721
65062492,20190606
65063086,20190605
65064691,20190622
65066422,20190516
65072001,20190706
65072983,20190626
65073996,20190604
65077030,20190806
65083045,20190516
65083098,20190801
65088044,20190711
65088689,20190610
65096600,20190720
65099660,20190522
65101716,20190621
65108137,20190711
65112713,20190701
65120897,20190606
65122549,20190804
65122968,20190701
65123834,20190601
65124067,20190606
65125930,20190706
65128064,20190618
65128089,20190704
65129751,20190812
65129916,20190710
65130162,20190601
65131247,20190710
65136229,20190627
65139051,20190801
65140350,20190604
65144620,20190701
65154494,20190603
65155410,20190601
65156943,20190801
65163789,20190801
65168575,20190615
65168727,20190601
65169580,20190626
65174224,20190801
65179726,20190814
65181449,20190803
65186363,20190801
65189353,20190801
65190692,20190709
65194802,20190804
65200268,20190701
65201649,20190805
65217775,20190524
65223969,20190802
65226096,20190701
65226690,20190709
65226884,20190603
65230819,20190801
65234076,20190706
65237852,20190613
65241444,20190701
65249174,20190701
65253795,20190801
65259929,20190806
65263191,20190607
65264211,20190701
65280036,20190620
65282423,20190701
65300296,20190529
65302558,20190609
65305860,20190605
65306272,20190702
65307050,20190606
65320637,20190702
65323585,20190622
65324778,20190801
65326666,20190724
65326960,20190601
65331321,20190615
65332038,20190502
65336012,20190725
65340230,20190716
65342373,20190604
65344841,20190701
65356362,20190701
65361646,20190701
65363110,20190601
65363979,20190701
65364470,20190811
65364652,20190705
65365551,20190724
65368428,20190714
65368845,20190812
65376407,20190701
65380196,20190802
65384614,20190709
65395998,20190614
65404478,20190706
65406391,20190708
65408166,20190709
65410443,20190601
65412468,20190618
65419676,20190602
65421975,20190802
65429826,20190701
65444804,20190701
65445628,20190606
65445965,20190620
65454416,20190516
65461132,20190722
65463811,20190701
65464598,20190701
65473289,20190806
65475875,20190622
65477393,20190801
65483148,20190728
65491144,20190709
65505446,20190601
65513018,20190727
65516172,20190523
65516305,20190801
65523012,20190713
65534291,20190608
65534948,20190601
65536397,20190716
65538612,20190710
65546029,20190703
65547560,20190616
65547848,20190807
65549378,20190617
65556651,20190623
65557525,20190609
65564721,20190721
65567734,20190701
65570891,20190801
65571193,20190801
65572141,20190701
65572998,20190725
65573050,20190721
65580385,20190501
65583548,20190610
65590498,20190803
65591835,20190701
65596176,20190604
65596718,20190701
65598942,20190601
65603849,20190804
65607111,20190716
65616387,20190628
65620634,20190705
65622938,20190703
65628877,20190618
65636841,20190611
65639258,20190801
65642049,20190808
65643450,20190717
65646774,20190514
65652739,20190616
65661826,20190616
65665621,20190802
65666382,20190805
65671269,20190511
65673350,20190804
65676427,20190811
65677135,20190802
65677898,20190601
65679491,20190608
65679543,20190602
65690309,20190806
65697231,20190602
65703132,20190601
65711924,20190605
65713540,20190601
65714097,20190703
65714853,20190809
65726226,20190801
65731195,20190601
65731840,20190707
65733910,20190608
65740405,20190714
65751195,20190619
65753179,20190708
65772482,20190704
65775782,20190809
65782012,20190602
65787129,20190601
65791078,20190601
65794644,20190807
65798516,20190701
65799772,20190713
65800754,20190606
65800805,20190716
65803322,20190701
65808918,20190811
65811031,20190605
65813592,20190701
65816382,20190607
65819931,20190601
65822573,20190601
65823317,20190701
65824176,20190604
65825832,20190801
65831803,20190701
65840939,20190515
65843347,20190711
65844119,20190805
65844612,20190613
65844920,20190607
65846488,20190625
65856894,20190809
65865253,20190702
65865458,20190720
65867470,20190602
65875217,20190720
65880836,20190715
65884368,20190603
65886456,20190601
65897003,20190801
65898415,20190801
65904573,20190613
65908257,20190712
65912987,20190704
65913480,20190601
65923991,20190804
65927404,20190511
65932435,20190807
65938698,20190806
65941281,20190805
65941446,20190801
65953590,20190716
65955547,20190701
65960461,20190730
65960959,20190718
65961448,20190503
65964045,20190615
65969048,20190701
65969850,20190801
65974050,20190731
65981263,20190801
65988238,20190701
66000496,20190712
66000742,20190614
66004991,20190703
66008651,20190713
66009806,20190601
66011133,20190705
66013280,20190729
66021109,20190705
66024441,20190601
66029262,20190731
66031848,20190601
66032988,20190528
66034653,20190804
66038444,20190714
66039008,20190721
66044675,20190801
66044805,20190803
66047172,20190701
66047274,20190706
66048382,20190801
66050794,20190502
66055375,20190711
66056053,20190801
66057175,20190703
66057694,20190801
66059768,20190701
66061978,20190721
66066633,20190623
66073277,20190510
66076033,20190601
66076077,20190714
66077841,20190701
66087852,20190630
66091551,20190602
66095804,20190724
66101126,20190717
66105522,20190817
66109210,20190810
66111600,20190717
66117216,20190701
66125897,20190712
66144051,20190719
66145851,20190601
66145921,20190608
66145954,20190801
66148429,20190629
66149731,20190530
66155377,20190801
66158764,20190722
66165477,20190602
66168755,20190701
66174430,20190727
66178847,20190715
66181754,20190601
66182118,20190712
66182918,20190601
66182940,20190719
66183451,20190801
66184101,20190701
66185405,20190701
66189064,20190813
66197816,20190801
66203159,20190707
66206214,20190701
66208074,20190801
66208675,20190802
66212950,20190807
66214230,20190703
66219837,20190603
66221637,20190724
66222318,20190622
66223111,20190604
66226314,20190809
66226853,20190601
66228625,20190801
66230574,20190601
66231941,20190810
66232468,20190706
66233107,20190801
66234967,20190601
66242076,20190504
66242651,20190801
66242748,20190710
66246615,20190701
66248009,20190801
66249397,20190708
66250922,20190803
66278467,20190719
66279016,20190601
66279718,20190701
66281505,20190601
66285384,20190811
66289382,20190703
66293919,20190701
66293961,20190701
66300865,20190612
66304298,20190602
66304467,20190801
66309428,20190501
66311348,20190511
66315350,20190601
66318683,20190802
66318922,20190715
66319051,20190701
66321066,20190707
66324049,20190719
66328713,20190603
66338257,20190520
66338439,20190615
66342362,20190715
66347176,20190701
66354442,20190604
66354977,20190605
66355144,20190701
66355969,20190704
66357316,20190504
66371261,20190706
66375229,20190801
66377534,20190603
66378773,20190610
66380543,20190801
66385150,20190526
66399038,20190701
66404505,20190623
66404630,20190601
66408792,20190601
66415303,20190601
66416649,20190701
66424207,20190701
66432261,20190801
66438763,20190611
66444084,20190801
66453121,20190710
66454908,20190701
66460779,20190714
66467729,20190528
66479043,20190601
66480504,20190803
66481973,20190801
66483619,20190617
66484259,20190713
66485702,20190604
66486055,20190504
66500515,20190813
66501149,20190714
66501408,20190711
66505148,20190606
66505215,20190803
66505594,20190803
66510362,20190708
66510708,20190601
66522747,20190720
66523379,20190707
66523641,20190502
66530733,20190701
66531757,20190701
66538458,20190601
66539186,20190601
66542023,20190803
66545434,20190601
66548542,20190712
66549010,20190601
66549756,20190719
66553798,20190702
66558038,20190713
66562790,20190601
66574616,20190721
66584252,20190615
66593374,20190601
66599942,20190611
66600333,20190601
66613728,20190824
66616853,20190601
66617058,20190615
66619376,20190721
66619781,20190803
66620238,20190725
66624623,20190805
66630291,20190715
66633611,20190601
66634776,20190801
66635752,20190526
66645034,20190731
66646780,20190712
66647971,20190801
66649693,20190701
66653923,20190630
66655349,20190704
66662435,20190601
66663946,20190624
66665001,20190815
66672317,20190701
66672393,20190729
66674410,20190808
66675697,20190530
66676376,20190805
66680211,20190721
66687604,20190607
66696561,20190603
66702964,20190703
66707373,20190526
66709365,20190702
66713037,20190708
66714624,20190602
66717554,20190709
66725478,20190801
66727839,20190701
66734037,20190716
66735420,20190811
66737745,20190705
66741542,20190713
66741658,20190701
66749459,20190704
66751324,20190601
66761510,20190702
66764012,20190813
66765438,20190708
66777975,20190806
66781699,20190615
66782013,20190514
66794468,20190702
66796792,20190804
66797072,20190801
66798334,20190801
66801432,20190707
66809090,20190701
66816129,20190706
66817104,20190601
66817557,20190621
66822919,20190803
66829188,20190724
66832664,20190507
66834979,20190602
66837426,20190602
66840159,20190601
66869645,20190704
66869919,20190505
66873869,20190706
66881594,20190724
66883199,20190708
66883883,20190711
66886781,20190813
66890812,20190809
66892674,20190702
66894544,20190522
66894994,20190601
66896479,20190501
66898130,20190517
66903707,20190717
66904110,20190821
66923517,20190622
66924895,20190804
66932684,20190801
66935024,20190728
66936047,20190608
66937189,20190708
66946033,20190710
66961724,20190621
66973481,20190703
66975438,20190703
66976895,20190509
66977222,20190517
66985088,20190813
66987966,20190603
66991391,20190701
66993491,20190721
66994070,20190802
67003132,20190701
67007082,20190713
67016321,20190728
67019399,20190806
67022308,20190708
67026739,20190710
67033982,20190806
67037559,20190727
67037616,20190601
67037987,20190801
67038151,20190703
67042718,20190801
67044396,20190626
67045822,20190801
67047268,20190601
67064254,20190701
67064262,20190827
67065037,20190801
67069572,20190601
67076489,20190702
67076787,20190801
67078471,20190720
67081305,20190505
67082699,20190519
67086126,20190703
67096393,20190713
67103227,20190801
67104657,20190707
67114137,20190602
67115349,20190701
67115997,20190801
67117455,20190605
67119821,20190804
67129729,20190527
67136509,20190722
67144188,20190704
67144881,20190806
67158729,20190607
67158823,20190601
67159464,20190802
67159511,20190810
67168787,20190804
67169477,20190707
67176544,20190811
67189895,20190811
67192875,20190610
67199137,20190701
67201779,20190607
67219514,20190709
67223638,20190701
67225353,20190801
67226239,20190701
67228172,20190802
67232062,20190614
67233493,20190802
67238150,20190811
67243963,20190602
67249075,20190804
67250928,20190718
67251816,20190802
67253770,20190815
67255769,20190701
67259031,20190801
67260738,20190630
67261330,20190706
67261890,20190710
67263170,20190705
67268682,20190806
67268757,20190807
67270371,20190701
67273955,20190702
67276182,20190601
67291244,20190717
67303489,20190607
67306626,20190716
67308183,20190609
67309706,20190701
67309843,20190724
67312180,20190513
67322952,20190701
67328297,20190607
67330875,20190610
67331684,20190608
67332915,20190627
67333479,20190817
67345425,20190503
67345880,20190629
67346440,20190701
67350512,20190804
67351642,20190510
67363389,20190601
67370498,20190605
67386106,20190715
67386649,20190728
67394196,20190702
67398491,20190601
67406064,20190704
67410950,20190702
67414609,20190718
67415742,20190719
67422883,20190514
67423601,20190611
67425113,20190624
67426888,20190601
67429437,20190801
67434011,20190811
67438531,20190706
67440446,20190818
67441512,20190508
67442364,20190702
67452579,20190703
67454412,20190531
67456246,20190601
67467751,20190721
67474861,20190709
67480905,20190618
67481322,20190701
67482446,20190514
67489911,20190614
67492625,20190819
67492627,20190801
67497774,20190816
67499827,20190601
67501044,20190504
67505446,20190804
67510191,20190810
67510293,20190610
67510911,20190801
67517934,20190704
67520781,20190615
67528691,20190803
67528709,20190726
67533576,20190713
67535911,20190701
67536276,20190801
67541875,20190705
67542073,20190510
67546081,20190703
67547900,20190803
